path_id,o_zone_id,d_zone_id,link_sequence
1454,15,43,126;432;420;511;502;507
1455,15,43,127;434;422;513;504;508
1456,15,44,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;981;78;865;878;893
1457,15,44,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1015
1458,15,45,126;432;420;510
1459,15,45,127;434;422;512
1460,15,46,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;981;78;865;878;894;895
1461,15,46,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1019
1462,15,47,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;981;78;865;878;894;896;874;897
1463,15,47,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;982;1002;1016;1020;996;1023
1464,15,48,136;990;980;1000;978;976;985;94;634;713;680;656;743;602;614;674;719;692;668;736
1465,15,48,136;990;980;1000;978;976;985;94;634;713;680;656;742;374;745;604;616;676;721;694;669;204;668;736
1466,15,49,136;990;980;1000;978;976;985;94;634;713;680;656;742;372;597;587;583;576;593;570;572;594
1467,15,49,136;990;980;1000;978;976;985;94;634;713;680;655;157;581;597;587;583;576;593;570;572;594
1468,15,50,136;990;980;1000;978;976;985;94;634;713;680;656;742
1469,15,50,136;990;980;1000;978;976;986;1012;1010;992;1025
1470,16,1,142;870;863;881;226;1054;1031;26;394;381
1471,16,1,142;870;863;881;226;1054;1031;27;396;383
1472,16,2,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;387
1473,16,2,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;389
1474,16,3,142;870;863;881;226;1054;1031
1475,16,3,143;1046;1036;1054;1031
1476,16,4,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;399
1477,16,4,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;401
1478,16,5,142;870;863;881;219;674;719;692;668;737;702;643;124;646;688;709;698;625
1479,16,5,142;870;863;881;219;674;719;692;668;737;702;643;125;648;690;711;700;626
1480,16,6,142;870;862
1481,16,6,143;1046;1035
1482,16,7,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;407
1483,16,7,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;409
1484,16,8,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981
1485,16,8,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981
1486,16,9,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
1487,16,9,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
1488,16,10,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
1489,16,10,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;571
1490,16,11,142;870;863;881;226;1054;1031;26;394;382;523;438;461;238;554;556;538
1491,16,11,142;870;863;881;226;1054;1031;27;396;384;525;440;463;238;554;556;538
1492,16,12,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;419
1493,16,12,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;421
1494,16,13,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867
1495,16,13,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867
1496,16,14,142;870;863;881;219;674;719;692;668;737;702;643
1497,16,14,142;870;863;881;219;674;719;692;668;736;364;739;703;273;702;643
1498,16,15,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;431
1499,16,15,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;433
1500,16,17,139;784;826;831;286;1110;1095
1501,16,17,140;786;828;833;286;1110;1095
1502,16,18,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
1503,16,18,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
1504,16,19,142;870;863;881;226;1054;1031;26;394;382;523;437
1505,16,19,142;870;863;881;226;1054;1031;27;396;384;525;439
1506,16,20,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
1507,16,20,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
1508,16,21,142;870;863;881;226;1054;1031;26;394;381;10;859;880;875
1509,16,21,142;870;863;881;226;1054;1031;27;396;383;10;859;880;875
1510,16,22,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;443
1511,16,22,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;445
1512,16,23,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
1513,16,23,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;877
1514,16,24,142;870;863;881;219;674;719;692;667
1515,16,24,142;870;863;881;220;676;721;694;669
1516,16,25,142;870;863;881;226;1054;1031;26;394;381;10;859;879
1517,16,25,142;870;863;881;226;1054;1031;27;396;383;10;859;879
1518,16,26,142;870;863;881
1519,16,26,143;1046;1035;57;863;881
1520,16,27,142;870;863;881;226;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
1521,16,27,143;1046;1036;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
1522,16,28,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
1523,16,28,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
1524,16,29,142;870;863;881;226;1054;1031;26;394;382;523;438;461
1525,16,29,142;870;863;881;226;1054;1031;27;396;384;525;440;463
1526,16,30,139;784;825
1527,16,30,140;786;827
1528,16,31,142;870;863;881;219;674;719;692;668;737;702;643;124;646;687
1529,16,31,142;870;863;881;219;674;719;692;668;737;702;643;125;648;689
1530,16,32,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;112;749;750
1531,16,32,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;112;749;750
1532,16,33,142;870;863;881;219;674;719;691
1533,16,33,142;870;863;881;220;676;721;693
1534,16,34,142;870;863;881;219;674;719;692;668;737;702;643;124;646;688;709;697
1535,16,34,142;870;863;881;219;674;719;692;668;737;702;643;125;648;690;711;699
1536,16,35,142;870;863;881;219;674;719;692;668;736;364;739;703
1537,16,35,142;870;863;881;219;674;719;692;668;736;365;741;705
1538,16,36,142;870;863;881;219;674;719;692;668;737;702;643;124;646;688;708
1539,16,36,142;870;863;881;219;674;719;692;668;737;702;643;125;648;690;710
1540,16,37,139;784;826;831
1541,16,37,140;786;828;833
1542,16,38,142;870;863;881;226;1054;1031;26;394;382;523;438;462;489
1543,16,38,142;870;863;881;226;1054;1031;27;396;384;525;440;464;491
1544,16,39,139;784;826;831;286;1110;1096;1113
1545,16,39,140;786;828;833;286;1110;1096;1113
1546,16,40,142;870;863;881;219;674;718
1547,16,40,142;870;863;881;220;676;720
1548,16,41,142;870;863;881;226;1054;1031;26;394;381;10;859;879;208;587;583;576;592
1549,16,41,142;870;863;881;226;1054;1031;27;396;383;10;859;879;208;587;583;576;592
1550,16,42,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
1551,16,42,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503
1552,16,43,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
1553,16,43,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508
1554,16,44,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
1555,16,44,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;893
1556,16,45,142;870;863;881;226;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;510
1557,16,45,142;870;863;881;226;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;512
1558,16,46,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
1559,16,46,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
1560,16,47,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
1561,16,47,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
1562,16,48,142;870;863;881;219;674;719;692;668;736
1563,16,48,142;870;863;881;220;676;721;694;669;204;668;736
1564,16,49,142;870;863;881;226;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;594
1565,16,49,142;870;863;881;226;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;594
1566,16,50,142;870;863;881;226;1054;1031;26;394;382;522
1567,16,50,142;870;863;881;226;1054;1031;27;396;384;524
1568,17,1,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381
1569,17,1,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383
1570,17,2,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;387
1571,17,2,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;389
1572,17,3,148;872;888;885;252;1059;1046;1036;1054;1031
1573,17,3,148;872;888;886;870;863;881;226;1054;1031
1574,17,4,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;399
1575,17,4,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;401
1576,17,5,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;688;709;698;625
1577,17,5,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;690;711;700;626
1578,17,6,148;872;888;885;252;1059;1046;1035
1579,17,6,148;872;888;886;870;862
1580,17,7,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;407
1581,17,7,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;409
1582,17,8,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981
1583,17,8,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981
1584,17,9,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
1585,17,9,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;982;1002;1016;1020;996;1024;1008;984
1586,17,10,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;571
1587,17,10,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;571
1588,17,11,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;461;238;554;556;538
1589,17,11,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;463;238;554;556;538
1590,17,12,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;419
1591,17,12,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;421
1592,17,13,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867
1593,17,13,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867
1594,17,14,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643
1595,17,14,148;872;888;886;870;863;881;219;674;719;692;668;736;364;739;703;273;702;643
1596,17,15,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;431
1597,17,15,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;433
1598,17,16,148;872;888;885;252;1059;1045
1599,17,16,148;872;888;886;869
1600,17,18,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
1601,17,18,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;595;579
1602,17,19,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;437
1603,17,19,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;439
1604,17,20,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
1605,17,20,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;873
1606,17,21,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;875
1607,17,21,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;875
1608,17,22,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;443
1609,17,22,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;445
1610,17,23,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;877
1611,17,23,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;877
1612,17,24,148;872;888;886;870;863;881;219;674;719;692;667
1613,17,24,148;872;888;886;870;863;881;220;676;721;694;669
1614,17,25,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;879
1615,17,25,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;879
1616,17,26,148;872;888;886;870;863;881
1617,17,26,148;872;888;885;252;1059;1045;142;870;863;881
1618,17,27,148;872;888;885;252;1059;1046;1036;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
1619,17,27,148;872;888;886;870;863;881;226;1054;1032;1028;1074;1050;1057;1063;1040;1030;1034;1052;1038;1044;1042;1072;1067;1069;1055
1620,17,28,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
1621,17,28,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;898;883
1622,17,29,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;461
1623,17,29,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;463
1624,17,30,148;872;888;885
1625,17,30,149;1048;1060;284;888;885
1626,17,31,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;687
1627,17,31,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;689
1628,17,32,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;112;749;750
1629,17,32,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;112;749;750
1630,17,33,148;872;888;886;870;863;881;219;674;719;691
1631,17,33,148;872;888;886;870;863;881;220;676;721;693
1632,17,34,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;688;709;697
1633,17,34,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;690;711;699
1634,17,35,148;872;888;886;870;863;881;219;674;719;692;668;736;364;739;703
1635,17,35,148;872;888;886;870;863;881;219;674;719;692;668;736;365;741;705
1636,17,36,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;124;646;688;708
1637,17,36,148;872;888;886;870;863;881;219;674;719;692;668;737;702;643;125;648;690;710
1638,17,37,148;872;887
1639,17,37,149;1048;1060
1640,17,38,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;489
1641,17,38,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;491
1642,17,39,145;790;837
1643,17,39,146;792;838
1644,17,40,148;872;888;886;870;863;881;219;674;718
1645,17,40,148;872;888;886;870;863;881;220;676;720
1646,17,41,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;879;208;587;583;576;592
1647,17,41,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;879;208;587;583;576;592
1648,17,42,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501
1649,17,42,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503
1650,17,43,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507
1651,17,43,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508
1652,17,44,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;893
1653,17,44,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;893
1654,17,45,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;523;438;462;490;414;388;400;444;408;432;420;510
1655,17,45,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;525;440;464;492;416;390;402;446;410;434;422;512
1656,17,46,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
1657,17,46,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;895
1658,17,47,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
1659,17,47,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;78;865;878;894;896;874;897
1660,17,48,148;872;888;886;870;863;881;219;674;719;692;668;736
1661,17,48,148;872;888;885;252;1059;1045;142;870;863;881;219;674;719;692;668;736
1662,17,49,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;381;10;859;880;876;867;119;988;1014;981;74;570;572;594
1663,17,49,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;383;10;859;880;876;867;119;988;1014;981;74;570;572;594
1664,17,50,148;872;888;885;252;1059;1046;1036;1054;1031;26;394;382;522
1665,17,50,148;872;888;885;252;1059;1046;1036;1054;1031;27;396;384;524
1666,18,1,151;544;560;537;534;75;770;841;778;800;812;751
1667,18,1,151;544;560;537;534;76;772;843;780;802;814;753
1668,18,2,151;544;560;537;535;558;541;548;552;561;368;523;438;462;490;414;387
1669,18,2,151;544;560;537;535;558;541;548;552;561;369;525;440;464;492;416;389
1670,18,3,151;544;560;537;534;75;770;841;778;800;812;752;757
1671,18,3,151;544;560;537;534;76;772;843;780;802;814;754;759
1672,18,4,151;544;560;537;535;558;541;548;552;561;368;523;438;462;490;414;388;399
1673,18,4,151;544;560;537;535;558;541;548;552;561;369;525;440;464;492;416;390;401
1674,18,5,151;544;560;537;534;75;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;124;646;688;709;698;625
1675,18,5,151;544;560;537;534;75;770;841;778;800;812;752;758;817;219;674;719;692;668;737;702;643;125;648;690;711;700;626
1676,18,6,151;544;560;537;534;75;770;841;778;800;812;752;758;818;763
1677,18,6,151;544;560;537;534;76;772;843;780;802;814;754;760;820;765
1678,18,7,151;544;560;537;535;558;541;548;552;561;368;523;438;462;490;414;388;400;444;407
1679,18,7,151;544;560;537;535;558;541;548;552;561;369;525;440;464;492;416;390;402;446;409
1680,18,8,151;544;560;537;534
1681,18,8,151;544;560;537;535;557;320;1014;981
1682,18,9,151;544;560;537;534;78;865;877;200;1002;1016;1020;996;1024;1008;984
1683,18,9,151;544;560;537;534;78;865;878;893;341;1016;1020;996;1024;1008;984
1684,18,10,151;544;560;536
1685,18,10,151;544;560;537;534;74;570;571
1686,18,11,151;544;560;537;535;558;541;548;552;562;546;554;556;538
1687,18,11,151;544;560;537;535;558;541;548;552;561;368;523;438;461;238;554;556;538
